"user_id","book_id","rating"
44359,62,5
44359,53,5
44359,41,5
44359,232,5
44359,5485,5
44359,705,5
44359,298,5
44359,84,4
44359,209,5
44359,86,5
44359,340,5
44359,2974,5
44359,2265,5
44359,1008,5
15346,1290,3
44359,119,5
44359,3551,5
44359,487,4
44359,187,5
44359,3465,5
44359,4913,5
44359,823,5
44359,6943,5
44359,3921,5
44359,3065,5
1097,3338,5
1097,106,5
29944,12,5
25252,1170,5
40140,1019,4
40140,487,4
40140,660,3
40140,640,4
40140,693,5
40140,1296,3
40140,1592,2
40140,5343,3
40140,2766,5
40140,1315,5
40140,5019,5
40140,658,5
40140,1205,5
40140,215,4
40140,1571,2
40140,1384,5
40140,1312,4
40140,4613,3
40140,4383,5
40140,721,4
40140,5202,5
11417,607,3
21822,9808,5
31100,9373,3
39200,12,4
13012,2300,4
18520,88,5
18520,987,5
4232,58,4
849,3245,4
35104,32,3
35104,138,3
35104,8682,4
35104,2575,5
39560,1484,5
39560,3247,4
35104,1406,5
35104,1599,5
35104,3067,5
35104,4089,5
35104,3290,4
35104,5361,5
10345,562,5
2515,164,5
8225,709,4
8225,1845,3
8225,2561,3
8225,3837,3
8225,5257,2
8225,6675,2
30101,1787,5
28997,2062,5
22989,69,5
37981,2683,3
25252,1651,5
37981,625,3
44319,1816,1
44319,70,2
44319,276,3
44319,492,3
44319,19,4
44319,189,5
44319,167,4
44319,8165,3
44319,3573,4
44319,104,5
33448,9358,4
44319,1254,3
44319,742,2
44319,1795,4
44319,609,2
44319,9287,3
44319,5047,4
44319,1248,5
15515,48,5
13659,1092,5
13659,6851,3
37518,1546,4
37518,4745,5
2973,8900,4
2973,8658,4
30826,5,4
19196,110,5
20902,135,4
25252,1022,5
36359,5344,5
25252,1951,3
25252,3121,4
35981,4,5
36774,4219,1
26632,6,5
44387,1717,5
44387,2490,5
44387,2158,4
44387,1320,5
44387,1907,4
44387,2990,4
44387,1996,4
44387,1327,4
44387,1207,4
44387,7829,4
44387,2361,4
44387,1354,4
44387,1120,4
44387,2199,4
44387,2370,5
44387,5569,4
44387,2157,4
44387,2365,5
44387,1695,4
44387,792,5
44387,116,4
44387,4529,4
44387,28,4
44387,293,4
44387,478,4
44387,1178,4
44387,706,4
44387,529,4
44387,97,5
44387,5581,4
44387,125,5
44387,7,5
44387,2230,4
44387,154,5
44387,204,4
44387,1725,4
44387,4183,4
44387,248,5
44387,229,5
44387,3306,5
44387,2648,4
44387,19,5
44387,1591,5
44387,531,4
44387,346,4
44387,298,4
44387,530,4
44387,770,4
44387,773,4
44387,804,5
44387,855,4
44387,839,5
44387,89,4
44387,479,4
44387,119,4
44387,446,4
44387,2355,4
44387,592,4
44387,403,4
44387,54,5
44387,1885,4
44387,2100,4
44387,365,5
44387,1904,5
44387,139,4
44387,1572,5
44387,766,5
44387,2514,4
44387,7784,4
44387,1010,4
44387,780,4
44387,4046,4
44387,4483,4
44387,2760,4
44387,377,4
44387,2611,5
44387,8832,4
4596,377,4
4596,682,4
4596,1801,1
4596,1528,3
4596,481,1
4596,1381,3
4596,611,3
44387,312,5
44387,122,4
44387,620,4
44387,7513,4
44387,593,5
44387,747,5
44387,232,4
44387,450,5
44387,2093,4
44387,2713,4
44387,1128,5
44387,1322,4
44387,429,4
44387,6982,4
44387,3317,5
44387,755,5
44387,1089,5
44387,137,4
44387,496,4
44387,1061,5
44387,138,4
44387,397,4
44387,217,5
44387,3782,5
15346,1903,4
19647,1024,3
29723,5251,3
27543,5613,4
10449,4305,4
27543,1177,3
19354,630,5
40313,1542,5
42044,221,5
16452,6552,3
20621,551,5
20621,755,4
24372,678,4
24372,847,4
24372,81,4
24372,311,4
32308,1110,5
29852,625,4
31638,67,5
18028,4072,4
18028,215,4
18028,5979,4
18028,3727,3
18028,7843,5
18028,253,3
18028,562,5
18028,277,5
18028,6814,5
18028,1195,5
18028,850,4
18028,424,5
18028,2837,5
18028,3543,2
26632,318,5
30603,319,5
41859,965,5
41859,1036,5
41859,1773,4
15074,12,3
14209,862,5
42012,341,5
42012,2076,3
42012,113,5
42012,439,5
42012,2544,3
42012,1868,4
31946,12,4
31946,69,4
31946,105,3
44215,1285,5
23735,144,4
7282,673,4
44029,937,2
12500,927,4
39395,2067,2
39200,69,3
39200,105,2
4232,1976,3
28860,751,5
22989,105,5
43129,1147,4
16126,9444,4
21666,12,4
21666,6958,4
21666,4094,4
21050,657,5
15543,3630,3
40702,47,4
43740,1413,3
37923,240,5
28910,4413,3
37923,26,5
11919,1679,5
36774,471,4
27064,6641,3
44420,6,5
44420,203,5
44420,796,3
44420,147,4
44420,164,5
44420,1165,3
44420,88,3
44420,517,2
44420,68,5
44420,74,4
44420,275,4
44420,830,2
44420,3,3
44420,1,5
44420,12,4
44420,351,4
44420,583,4
44420,945,3
44420,525,5
44420,327,5
44420,632,4
44420,206,5
44420,134,5
44420,259,5
44420,51,5
44420,750,5
13864,1800,4
44420,7451,3
44420,423,4
44420,280,4
44420,224,5
44420,434,3
44420,69,4
44420,202,5
44420,1122,5
44420,861,4
44420,91,5
44420,363,4
44420,1556,5
44420,1169,5
44420,460,5
44420,183,5
44420,319,5
44420,309,5
44420,153,5
17120,991,5
44420,713,5
44420,2201,3
44420,415,3
44420,187,4
44420,6679,5
44420,9567,5
44420,1850,3
44420,2134,3
44420,20,5
44420,17,5
44425,9018,5
44425,225,3
44425,485,4
44425,899,5
44425,395,5
44425,63,5
44425,172,5
44425,29,5
44425,555,5
44425,76,5
44425,171,5
44425,5785,5
44425,138,3
44425,230,5
44425,103,5
44425,97,4
44425,651,2
44425,498,5
44425,55,5
44425,154,5
44425,2052,4
44425,177,5
44425,131,2
44425,11,5
44425,57,4
44425,45,5
44425,234,4
44425,913,5
44425,2459,5
44425,7860,5
44425,7774,5
44425,274,5
44425,1160,5
44425,22,4
44425,2,5
44425,39,5
44425,19,5
44425,53,3
44425,3,1
44425,89,5
44425,1,5
44425,1367,5
44425,4273,4
44420,2410,5
44425,32,2
44425,71,3
44425,162,4
44425,122,1
44425,1624,5
44425,1364,5
44425,2002,5
44425,6272,5
44425,4485,5
44425,137,4
44425,148,4
44425,764,5
44425,586,4
44425,212,5
44425,453,5
44425,1552,5
42714,142,3
44425,663,5
44425,3667,1
44425,3586,5
44425,5978,5
44425,8160,5
44425,2253,5
44425,1969,4
44425,3953,5
44425,3844,5
44425,238,4
44425,604,4
44425,710,5
44425,256,1
44425,236,2
44425,408,5
44425,181,5
44425,772,4
44425,4733,4
44425,50,5
44425,1329,5
44425,339,5
44425,454,5
44425,549,5
44425,627,4
44425,3078,5
44425,679,5
44425,4847,5
44425,2446,5
44425,1603,5
44425,1823,5
44425,6039,5
44425,341,4
44425,2466,5
44425,512,4
44425,1666,5
44425,2729,5
44425,6455,5
44425,6442,4
44425,6736,5
44425,85,5
44425,178,5
44425,1785,5
44425,1664,5
44425,5327,5
44425,6998,5
44425,6820,5
44425,2934,5
44425,34,3
44425,44,4
44425,73,1
44425,302,3
44425,2882,4
44425,7444,5
44425,7648,5
44425,14,3
44425,13,3
44425,7,4
44425,189,5
44425,157,5
44425,59,3
44425,25,5
44425,42,2
44425,66,3
44425,464,1
44425,58,2
44425,125,5
44425,18,5
44425,809,5
44425,54,2
44425,109,3
44425,251,5
44425,24,5
44425,27,5
44425,79,3
44425,102,5
44425,116,2
44425,358,5
44425,133,1
44425,204,2
44425,83,3
44425,129,4
44425,444,4
44425,70,1
44425,94,5
44425,31,2
44425,130,2
44425,121,4
44425,650,3
44425,255,3
44425,597,4
44425,461,4
44425,194,3
44420,506,5
44420,250,4
44420,2972,4
44420,1066,3
44420,1284,3
44420,1614,3
44420,2454,5
44420,376,5
44420,5822,2
44420,8780,3
44420,73,5
44420,49,3
44420,52,4
44420,56,5
44420,8980,3
44420,44,4
44420,169,5
44420,152,5
44420,286,4
7541,31,4
6038,12,5
7541,627,5
7541,542,3
7541,59,5
7541,64,4
7541,41,5
7541,538,5
7541,62,3
7541,75,4
7541,56,2
7541,26,4
7541,37,4
7541,3,3
7541,49,2
7541,52,2
7541,12,4
7541,426,3
7541,4,5
7541,1059,3
7541,486,5
8385,450,1
7541,8,4
20766,3793,5
7541,314,3
7541,876,5
7541,621,5
7541,1590,5
7541,1222,5
7541,312,3
7541,793,5
7541,549,4
7541,77,5
7541,444,5
7541,545,5
7541,364,5
7541,358,5
7541,339,5
7541,296,5
7541,93,5
7541,158,5
7541,2,5
7541,1447,5
7541,661,5
7541,454,5
7541,3509,5
7541,3303,4
7541,1635,5
7541,3988,5
7541,4010,5
7541,6003,5
7541,2438,5
7541,5056,5
7541,3051,5
7541,2039,5
7541,1229,5
7541,148,4
18285,4623,4
24543,1770,4
42156,7136,5
25610,1436,4
28301,8898,5
7047,3299,3
7047,4631,4
7047,7040,3
41930,226,4
41930,1030,4
42967,47,5
16049,48,5
33004,4028,3
12762,442,3
15346,9329,5
43438,5,3
15515,36,4
43684,1160,4
43684,7579,4
43684,3560,5
11097,119,4
12278,1651,4
11919,4520,5
37518,910,4
37518,3899,4
37518,2898,4
44420,1505,4
40290,4442,4
31236,873,5
44420,95,1
21538,4094,4
10696,2916,4
10696,5544,4
10696,206,4
10696,2294,4
10696,87,5
10696,4036,5
33071,12,4
33071,69,4
33071,105,2
2845,12,2
15587,7551,4
24432,1312,3
24432,255,3
11744,9570,4
7154,6,5
7154,2905,5
889,74,3
44451,308,3
44451,78,3
44451,2165,3
44451,108,3
44451,1913,4
44451,38,5
44451,150,1
44451,46,5
44451,31,5
44451,67,4
44451,64,3
44451,44,3
44451,411,3
44451,741,4
44451,2136,5
44451,4009,1
44451,328,3
44451,5305,3
44451,3516,4
44451,1791,3
44451,1430,2
44451,509,2
44451,75,3
6290,313,4
6290,7166,2
6290,3315,4
6290,235,3
7536,359,3
20361,5,3
20361,419,2
20361,418,2
20361,543,2
44029,3088,4
44029,1783,2
20361,6051,1
44029,856,5
44029,1954,4
44029,2637,4
44451,4940,5
44451,3287,4
44451,6971,3
44451,8957,4
44451,7339,5
44451,3751,2
44451,6988,3
44451,6518,3
44451,9,3
44451,2400,3
44451,1,3
44451,2,5
28991,32,5
44451,11,4
44451,22,1
44451,33,1
44451,118,4
44451,272,4
44451,1131,5
44451,3767,3
44451,111,2
44451,62,3
44451,457,3
44451,4067,4
44451,170,3
44451,4771,4
44451,306,1
44451,77,4
44451,73,4
44451,374,2
44451,3782,2
44451,767,3
23137,2826,5
44451,92,3
44451,127,3
44451,193,3
44451,4356,5
44451,398,4
44451,256,2
44451,508,4
44451,316,3
44451,1060,4
44451,574,2
44451,190,2
44451,1021,4
44451,710,5
44451,1976,3
44451,1441,3
44451,5120,2
44451,4080,3
44451,6157,2
44451,84,4
44451,1003,4
44451,119,2
44451,487,3
44451,1864,3
44451,575,3
44451,640,3
44451,537,3
44451,2566,4
44451,9718,4
44451,973,5
44451,606,3
44451,1460,3
44451,8789,2
44451,6351,2
44451,5274,2
44451,1449,3
9313,167,4
4079,299,4
10149,452,4
28860,1014,2
31009,5712,5
28860,1332,3
26092,190,4
26092,5236,3
26092,617,3
26092,745,2
23916,560,3
2984,1,4
37981,1190,4
27054,1317,4
5360,1,3
5360,65,4
5360,48,3
5360,129,4
5360,9,3
5360,82,3
5360,178,3
5360,196,4
5360,160,3
5360,216,3
5360,317,4
5360,116,4
5360,401,3
41340,801,5
39276,8716,3
42156,9467,5
42156,1893,5
42156,3863,5
42156,3297,5
9313,2814,3
42156,1134,5
42156,2562,5
42156,3145,5
42156,1702,5
42156,5457,5
42156,1295,5
42156,1994,5
42156,2665,5
42156,3633,5
42156,2748,5
42156,2483,5
42156,2185,5
42156,4738,5
42156,3549,5
42156,2913,5
42156,6103,5
44467,77,4
44467,78,5
44467,108,3
44467,156,5
44467,228,3
44467,952,1
9615,165,5
44467,42,5
44467,825,3
44467,2147,5
44467,4949,3
44467,16,3
44467,40,3
44467,5711,3
44467,986,4
44467,87,3
44467,15,4
44467,179,4
44467,710,2
44467,236,3
44467,1115,3
44467,82,5
44467,425,3
44467,3184,5
44467,1689,4
44467,2688,4
44467,5191,3
44467,692,3
9313,59,5
21719,5416,3
24472,1505,5
9948,57,4
42012,4863,2
42012,3400,3
42012,45,3
42012,19,4
42012,155,4
42012,598,4
42012,1018,4
42012,1246,4
42012,1964,4
42012,2299,4
42012,2382,4
42012,192,4
37831,8914,3
37491,43,4
37491,172,3
37491,42,4
37491,4529,4
37491,83,5
37491,498,1
37491,138,3
37491,1725,5
37491,125,5
37491,109,5
37491,154,4
37491,204,5
37491,248,3
37491,361,3
37491,353,5
37491,590,5
37491,15,4
37491,301,3
37491,94,4
37491,839,3
43596,34,2
29944,1549,5
6686,8193,3
27615,7994,4
44467,26,3
44467,541,3
44467,120,4
44467,325,3
44467,17,3
44467,2054,4
44467,244,4
44467,44,4
44467,463,4
44467,615,5
44467,311,5
44467,20,2
44467,97,3
44467,52,4
44467,110,4
44467,924,2
44467,335,4
24650,862,5
24650,276,4
24650,789,4
24650,2978,4
24650,729,5
24650,1484,5
44467,1843,3
24650,8594,4
44467,1221,5
24650,4138,4
44467,4227,4
44467,5078,4
44467,39,4
44467,271,3
24650,167,3
44467,165,4
44467,293,4
44467,188,4
44467,273,4
24650,283,2
44467,595,4
44467,478,3
44467,2440,4
44467,2192,4
44467,784,2
12500,1852,5
38144,1019,5
38144,5185,3
43740,6189,4
43890,506,4
43890,3793,5
42192,4975,4
42192,7174,4
42192,3114,4
42192,1428,3
42192,3848,4
42192,9886,4
42192,223,3
42192,2619,4
42192,3580,5
42192,5458,5
42192,8740,3
42192,47,5
42192,1359,4
37491,1180,3
22677,658,4
24215,5987,3
22659,301,4
44487,5840,5
44487,4653,5
44487,2209,5
44487,2078,5
44487,1823,4
44487,2446,4
44487,9044,5
44487,5293,5
44487,3813,5
44487,9139,5
44487,8096,5
44487,2142,4
44487,3535,5
44487,5716,5
44487,8609,5
44487,8899,5
44487,1108,5
44487,1120,5
44487,3833,5
44487,1320,5
44487,4869,5
44487,4206,5
44487,4812,5
44487,3658,5
44487,4245,4
44487,3460,4
44487,251,5
44487,332,2
44487,184,4
44487,93,5
44487,335,3
44487,296,4
44487,2463,4
44487,364,5
44487,339,4
44487,358,4
44487,373,5
44487,391,4
44487,416,5
44487,545,4
44487,229,5
44487,245,5
44487,346,5
44487,5984,4
44487,826,4
44487,601,4
44487,10,5
44487,4,5
44487,5,5
44487,43,4
44487,1114,5
44487,1771,4
44487,664,5
44487,129,5
44487,173,5
44487,788,4
44487,1620,4
44487,3973,3
44487,997,4
44487,3346,4
44487,172,5
44487,63,5
44487,8,5
44487,13,4
44487,337,4
44487,1687,5
44487,3358,5
44487,178,4
44487,559,3
44487,29,5
44487,42,5
44487,540,5
44487,402,5
44487,555,5
44487,2370,4
44487,2103,5
44487,3077,5
44487,3101,5
44487,3934,5
44487,1666,5
44487,6298,3
44487,3323,4
44487,76,5
44487,4529,5
44487,32,4
44487,71,4
44487,357,5
44487,138,4
44487,171,5
44487,95,5
44487,97,5
44487,125,5
44487,109,3
44487,191,5
44487,532,5
44487,3942,5
44487,365,5
44487,753,1
44487,2514,4
44487,7784,5
44487,4173,5
44487,6331,5
44487,9779,5
44487,1950,5
44487,4012,5
44487,2760,5
44487,1419,4
44487,1382,5
44487,3,1
44487,41,5
44487,1,5
44487,89,5
44487,1322,5
44487,12,5
44487,134,3
44487,1541,4
44487,51,3
44487,7,5
44487,292,4
44487,4534,4
44487,53,5
44487,756,4
44487,223,5
44487,2389,5
44487,3319,4
44487,9682,5
44487,4667,5
44487,6859,4
44487,3664,5
44487,6141,3
44487,3054,5
44487,9734,3
44487,4603,5
44487,9327,4
44487,7171,4
44487,469,4
44487,747,5
44487,263,4
44487,917,5
44487,1128,4
44487,182,5
44487,73,1
44487,2119,5
44487,980,5
44487,1636,5
44487,1653,4
44487,1889,5
44487,1962,5
44487,2998,5
44487,3463,5
44487,8244,5
44487,3378,5
44487,4997,3
44487,3408,4
44487,2971,5
44487,8450,5
33004,812,4
33004,1295,5
39560,3246,5
44467,2853,4
37360,44,4
37360,331,5
37360,674,4
37360,120,3
37360,40,2
37360,38,3
37360,64,4
37360,455,3
37360,150,5
37360,46,4
37360,304,4
37360,1145,4
37360,67,5
37360,81,4
37360,195,3
37360,231,5
37360,396,3
37360,291,3
37360,1051,5
37360,625,4
37360,2603,3
37360,719,3
37360,2566,5
37360,3122,5
37360,2912,4
37360,156,4
37360,381,4
37360,784,4
37360,552,3
37360,136,3
37360,515,5
37360,311,5
37360,1435,4
37360,734,5
37360,3465,5
37360,199,3
37360,31,4
37360,3,5
37360,152,3
37360,57,5
37360,302,4
37360,2,4
37360,1,5
37360,11,5
37360,45,4
37360,22,5
37360,33,5
37360,35,3
37360,148,4
37360,30,4
37360,47,4
37360,453,3
37360,16,4
37360,34,3
37360,107,4
37360,169,3
37360,286,3
37360,328,5
37360,139,4
37360,414,4
37360,4337,4
37360,359,5
37360,1899,3
37360,3866,3
37360,1685,5
37360,749,5
37360,7259,3
37360,4919,5
37360,6090,4
37360,2595,4
15888,1461,5
15888,872,4
37360,7684,3
37360,8848,3
37360,9430,3
37360,5740,3
37360,9117,3
37360,9801,4
37360,3367,5
37360,616,4
37360,791,4
37360,908,4
37360,1052,4
37360,1101,4
37360,1149,4
37360,1426,4
37360,1532,4
37360,1842,4
37360,2433,4
37360,2633,4
37360,2883,4
37360,4427,4
37360,3846,3
37360,56,4
37360,49,4
37360,52,4
37360,42,4
37360,32,4
37360,55,4
24757,240,4
37360,461,5
42967,34,3
42967,7450,4
1480,939,4
42520,4642,3
10345,429,4
1799,1970,4
37488,2555,5
10345,565,5
11158,1420,5
8615,190,3
889,774,4
11089,132,4
24543,356,4
34062,6748,3
34062,837,3
34062,721,5
34062,1054,3
4586,291,5
849,1523,3
25658,273,5
39200,6,3
28860,903,5
32308,3015,4
42520,74,2
42520,1919,4
42520,750,3
43508,387,4
31236,2908,3
31236,356,5
31236,1033,5
31236,1225,5
31236,1163,5
31236,1289,5
31236,1233,5
31236,1549,5
31236,1476,5
31236,1774,5
31236,1827,5
31236,1977,5
31236,1975,5
40814,45,4
22989,8860,4
23932,6,5
23932,39,4
23932,48,5
23932,54,5
23932,252,5
27736,9610,3
21527,2905,5
20755,933,3
20755,1766,3
8943,12,5
27323,63,4
44043,44,4
44043,302,5
33053,6763,4
42012,597,4
16801,2356,4
31100,6335,2
26632,295,5
28055,1990,4
26632,226,5
26632,244,4
6385,190,5
7047,3429,3
13161,253,3
44451,12,3
44451,6113,3
28860,287,5
9885,5251,2
9885,112,4
43596,99,3
42520,7554,4
33939,3861,4
38811,69,3
11149,1665,2
44070,342,3
29720,421,4
29720,3255,4
29720,2304,4
44029,5000,3
44029,5611,4
44029,7854,4
29720,2,5
29720,25,5
29720,1,4
29720,18,5
29720,54,4
29720,24,5
29720,27,5
29720,93,5
29720,102,5
29720,740,4
29720,21,5
29720,117,4
29720,23,4
29720,184,4
29720,179,3
43561,238,3
29720,155,4
29720,62,5
29720,425,3
29720,20,3
29720,212,3
29720,335,4
29720,300,5
29720,601,5
29720,274,5
29720,561,5
29720,826,5
44029,6193,4
2984,17,3
2984,20,3
15346,6507,3
11158,2465,4
12430,146,4
43129,1425,5
5811,4757,4
5811,318,4
5811,240,3
5811,1424,3
5811,477,3
5811,8299,3
5811,538,3
44538,3,3
44538,419,3
44538,1556,3
44538,1971,4
44538,5403,5
44538,34,3
44538,44,4
44538,643,3
44538,6086,3
44538,449,3
44538,1540,5
44538,5803,3
44538,384,4
44538,43,5
44538,6,5
44538,29,3
44538,1887,3
44538,555,3
44538,218,3
44538,1,4
44538,134,5
44538,583,5
44538,1425,5
44538,351,5
44538,12,5
44538,166,4
44538,206,4
44538,183,5
44538,2217,3
44538,202,5
44538,1093,2
44538,945,4
44538,394,4
44538,5148,5
44538,11,3
44538,2410,4
44538,340,5
44538,645,4
44538,294,3
44538,1008,4
44538,6433,3
44538,8248,4
44538,1413,5
44538,5729,5
44538,4170,4
44538,1650,3
44538,685,5
44538,756,5
44538,923,3
44538,2183,5
44538,7194,4
44538,149,3
44538,2454,5
41699,210,3
41699,384,3
41699,394,3
41699,419,3
41699,418,3
41699,543,3
41699,759,4
41699,1416,4
41699,1890,4
41699,2997,4
41135,562,4
41135,1480,3
41135,2125,5
41135,6519,3
41135,685,4
41135,1032,5
32978,7082,2
41135,2898,4
849,3956,3
849,6773,3
25658,4014,4
25658,2969,3
18144,3039,4
34164,713,5
2973,8193,4
20197,47,5
37165,5355,2
40545,12,3
40545,69,2
40545,105,2
12675,2463,5
12675,5328,5
42520,164,4
25252,5689,4
42958,584,4
20902,165,4
8385,892,4
20197,7175,3
20197,1092,3
20197,235,2
20197,721,4
20197,794,4
20197,7761,3
20197,1898,4
20197,3351,4
20197,2791,3
20197,2204,4
20197,1509,4
20197,4511,5
20197,1654,3
20197,1195,5
20197,5091,5
20197,1012,4
35757,434,3
33263,14,4
15202,337,3
33214,8213,5
7183,206,5
2627,313,2
2627,112,2
2627,146,5
2627,47,5
2627,12,3
2627,36,3
2627,226,2
2627,2067,3
2627,208,3
2627,318,3
2627,133,3
11679,6713,3
24215,91,4
24215,1051,4
24215,88,4
11104,389,5
17170,28,5
25381,4109,2
25381,2795,4
25381,8955,4
25381,5513,3
25381,7694,4
25381,5644,4
25381,6711,4
25381,3706,3
25381,9242,3
25381,7100,4
25381,5746,5
2244,139,4
2244,884,4
31213,3362,3
31213,3654,4
31213,3462,4
31213,4565,3
31213,5099,3
31213,6754,4
31213,2554,4
31213,7307,4
31213,8635,4
31213,3941,4
31213,9254,4
31213,3584,4
31213,7436,4
31213,8806,4
31213,9979,4
31213,5789,5
31213,1018,5
31213,1246,5
31213,1964,4
31213,2382,4
31213,3298,4
31213,3278,4
31213,5067,4
31213,6578,4
31213,5960,3
31213,8142,3
31213,6830,2
31213,7244,2
31213,4138,4
31213,70,4
31213,155,4
31213,161,4
31213,466,4
31213,3109,4
28848,1599,5
39111,2157,4
20037,9837,4
20902,8162,2
43684,2777,5
12500,3730,3
24882,394,5
24882,418,5
24882,543,4
43530,70,3
36638,1700,4
3191,432,4
15801,5146,3
37981,7485,4
31213,47,3
4786,5251,4
43139,226,3
43139,516,4
43139,2449,4
43139,1021,1
23742,164,2
18285,2900,4
28788,165,3
15792,4037,4
15792,2630,4
15792,9250,5
15792,437,4
15792,190,4
15792,253,2
15792,836,5
15792,1841,4
31236,2838,2
12762,1074,3
42351,5987,4
12762,380,3
13331,182,3
13331,70,4
25658,2487,4
5758,1294,4
31817,4981,4
31817,4605,5
15248,404,3
35452,2899,4
35452,437,4
22247,5818,4
22247,7631,3
34421,5958,4
44591,291,5
43530,3559,5
43701,128,4
43701,691,4
43701,6603,4
43701,7028,3
43701,1005,2
43701,3650,4
43701,5076,1
43701,3338,5
40313,206,5
43701,1238,3
43701,495,4
43701,3092,4
43701,6895,3
43701,374,3
43701,439,3
43701,9762,2
43701,9204,2
18520,1631,3
13659,9930,2
10159,210,3
21602,2160,4
27055,327,5
44451,5087,3
20902,39,4
15515,87,4
44602,7060,2
44602,7557,4
44602,4,5
44602,90,3
44602,2722,5
44602,5,4
44602,225,5
44602,1135,5
44602,3020,4
44602,815,5
44602,178,5
44602,9,1
44602,1,4
44602,13,5
44602,8,4
44602,284,2
44602,28,5
44602,718,5
44602,3321,3
44602,2,4
44602,14,5
44602,289,4
44602,807,4
44602,11,3
44602,7,5
44602,347,5
44602,10,5
44602,33,5
44602,148,5
44602,186,5
44602,81,5
44602,179,5
44602,15,4
44602,208,4
44602,82,5
44602,3024,5
44602,5068,5
44602,87,5
44602,8867,5
44602,3349,5
44602,1252,3
44602,40,2
44602,550,5
44602,236,5
44602,398,5
44602,316,5
44602,508,5
44602,3815,5
44602,101,5
44602,688,5
44602,1060,5
44602,5198,4
7058,8193,5
44599,904,5
44599,34,2
44599,218,5
44599,210,4
44599,12,4
44599,2083,3
44599,99,4
44599,96,4
44599,334,5
44599,1134,5
44599,676,5
44599,883,5
44599,1970,5
11417,5636,4
11103,124,3
16801,1366,4
31849,3950,3
31236,1637,3
31236,22,3
31236,42,5
43596,96,3
31236,2856,5
31236,3386,4
42512,2629,3
10159,2313,4
11104,565,5
20550,4760,3
20550,9039,3
18028,1087,5
20644,4745,4
20398,3145,3
43684,2899,5
9948,205,1
24543,880,4
38138,713,3
195,1009,2
44602,1927,3
44602,523,5
32308,2331,5
14713,6,4
17985,285,4
15083,3961,2
19354,12,4
34164,1002,5
18424,885,3
18424,1567,4
18424,2899,3
12435,4742,4
43129,8668,4
43129,7621,5
43129,7391,4
33053,8256,4
23735,277,4
29179,5783,1
44628,6,5
44628,854,4
44628,648,4
44628,951,5
7208,295,5
7208,494,2
7208,3791,4
7208,1,3
25252,6861,3
7208,3135,5
40675,63,3
3522,5808,3
13586,198,3
13586,30,3
13586,22,3
13586,2933,4
30832,7682,4
30832,3405,3
42658,6748,3
12283,2393,3
12283,2837,4
44070,1003,4
1097,12,4
30603,259,4
30603,376,3
39395,235,4
44631,10,4
44631,4,4
44631,90,3
44631,2722,4
44631,48,3
44631,5,3
44631,43,2
44631,13,4
44631,14,3
44631,32,5
44631,160,1
44631,3,3
44631,543,4
44631,1971,4
44631,3165,4
44631,4821,4
44631,2134,4
44631,6531,4
44631,5403,5
44631,1,5
44631,418,4
44631,51,4
44631,394,4
44631,1227,3
44631,1535,5
44631,11,4
44631,45,3
44631,131,2
44631,138,2
44631,1331,5
44631,5520,5
44631,7029,5
44631,585,4
44631,803,5
44631,810,5
44631,4851,4
44631,720,5
44631,2099,4
44631,6452,3
44631,3854,4
44631,1126,5
44631,2585,4
44631,1510,3
44631,835,5
44631,6217,3
44631,2537,5
44631,4689,5
44631,5001,3
44631,1828,5
44631,3917,4
44631,210,4
44631,2951,4
44631,182,5
44631,415,4
44631,73,5
44631,278,4
44631,50,4
44631,976,5
44631,786,4
44631,512,5
44631,211,5
44631,193,5
44631,34,5
44631,187,5
44631,486,5
44631,388,3
44631,981,3
44631,2593,4
44631,6239,4
44631,5281,3
44631,569,4
44631,2392,3
44631,6911,5
44631,1850,4
6686,8036,3
1665,2005,4
16943,862,4
16943,333,4
30383,182,5
30383,884,5
30383,54,4
30383,4,5
30383,13,5
30383,14,5
30383,8,3
30383,219,5
30383,189,5
30383,28,3
30383,48,5
30383,157,5
30383,25,5
30383,36,5
30383,229,5
30383,18,5
30383,251,4
30383,24,5
30383,27,5
30383,93,5
30383,37,5
30383,198,5
30383,358,5
30383,131,5
30383,444,5
30383,70,5
30383,138,4
30383,71,5
30383,650,5
30383,168,5
30383,21,5
30383,117,5
30383,26,4
30383,23,5
30383,184,5
30383,321,5
30383,391,5
30383,545,5
30383,89,5
30383,158,5
30383,257,5
30383,289,5
30383,17,5
30383,346,5
30383,161,5
30383,126,5
30383,155,5
30383,846,5
30383,387,4
30383,529,4
30383,20,5
30383,335,5
30383,601,5
30383,476,4
30383,1010,5
30383,409,5
30383,118,5
44215,4024,4
30383,386,5
44215,3783,5
30383,621,4
30383,669,5
30383,1465,5
30383,12,3
30383,322,5
8611,126,4
8611,106,4
14270,7337,4
6151,5874,4
6151,8339,4
6151,8705,4
6151,1049,4
6151,862,5
6151,3529,4
6151,9463,3
6151,8187,5
6151,379,4
6151,978,4
6151,510,3
6151,528,3
6151,330,4
6151,2445,4
6151,1881,3
6151,126,3
6151,1,4
6151,17,4
6151,20,4
6151,176,4
6151,6490,3
6151,5288,4
6151,4049,3
6151,8594,3
6151,9643,4
6151,578,3
39768,1753,3
44646,13,5
44646,1725,5
44646,514,5
44646,4728,5
44646,125,3
44646,116,4
44646,1120,3
44646,792,5
44646,529,5
44646,15,5
44646,248,4
44646,346,5
44646,357,5
44646,198,2
44646,497,4
